customer_id,tenure_months,monthly_fee,total_usage_last_30d,support_tickets_last_90d,has_outstanding_invoice,discount_received_last_6m,num_competing_offers_in_region,is_premium_plan,engagement_score,region,segment,device_type,churn_next_30d
15607,15,21.59,11.0,1,0,0,0,0,23.8,North,Consumer,Mobile,0
2162,13,19.54,11.1,1,0,0,2,0,33.6,North,SMB,Desktop,0
17806,18,28.2,40.7,0,0,0,2,0,68.4,West,Consumer,Desktop,0
4675,8,22.83,61.4,0,0,0,4,0,88.2,East,Consumer,Mobile,0
7457,35,25.58,47.7,0,0,1,0,1,59.7,East,Consumer,Mobile,0
9248,41,44.88,41.3,0,0,0,3,1,53.1,South,Consumer,Mobile,0
17857,8,48.33,8.8,4,0,0,0,1,8.9,East,Consumer,Tablet,0
14983,16,54.13,35.4,0,0,1,1,1,38.1,West,SMB,Tablet,0
17284,38,13.25,39.3,0,0,0,2,0,67.0,North,Consumer,Tablet,0
12917,25,51.34,46.1,1,0,0,3,1,71.0,South,Consumer,SmartTV,0
10117,33,17.28,36.7,2,0,0,2,0,39.6,West,Enterprise,Mobile,0
6380,5,11.33,26.4,0,0,0,0,0,79.1,South,Enterprise,Tablet,0
13821,27,14.5,0.0,4,1,0,1,0,5.4,West,Enterprise,Desktop,0
17390,7,21.34,16.0,2,0,0,3,0,23.6,West,Consumer,Desktop,0
3877,22,42.39,19.0,0,0,0,0,1,65.1,North,Consumer,SmartTV,0
1076,17,16.02,35.3,1,0,0,0,0,32.5,South,SMB,Mobile,0
9308,8,47.11,29.0,1,0,0,0,1,77.6,West,Consumer,Mobile,0
3937,9,14.69,19.6,2,0,0,1,0,52.8,South,Consumer,Desktop,0
11726,23,17.12,28.7,0,0,0,2,0,55.6,North,Consumer,Desktop,1
18509,19,16.3,46.7,0,0,0,2,0,61.0,South,Consumer,Mobile,0
16946,8,19.51,30.3,0,0,1,0,0,66.7,West,Consumer,Desktop,0
7142,22,18.52,1.1,1,0,0,4,0,20.5,East,SMB,Mobile,0
11225,25,17.1,15.8,1,0,0,1,0,48.8,North,Consumer,Mobile,0
4208,14,20.31,63.8,0,0,0,3,0,62.0,North,Consumer,SmartTV,0
6714,48,48.59,10.1,0,0,0,5,1,30.5,East,Consumer,SmartTV,0
9748,8,16.34,24.9,0,0,0,2,0,43.0,West,SMB,Mobile,1
9645,7,22.27,15.8,1,0,0,0,0,21.5,West,SMB,Desktop,1
2150,8,19.12,54.5,2,0,0,2,0,75.4,North,Consumer,SmartTV,0
8512,13,16.28,30.5,1,1,0,3,0,62.1,East,Consumer,Mobile,0
17162,28,21.16,46.7,1,0,0,2,0,69.1,East,Consumer,Mobile,0
10115,16,9.51,12.1,3,0,0,1,0,47.9,North,SMB,Desktop,0
9486,11,29.93,42.8,0,0,1,3,1,76.9,North,Consumer,SmartTV,0
75,36,15.69,60.4,1,0,0,0,0,55.8,North,Enterprise,Mobile,0
15794,24,19.35,90.7,0,0,0,0,0,75.4,North,Consumer,Mobile,0
19867,21,28.79,56.9,1,0,1,4,0,60.3,West,Consumer,SmartTV,0
7340,10,16.96,67.8,0,0,0,2,0,77.1,West,Enterprise,Mobile,0
18396,10,35.28,12.6,0,0,0,0,1,19.3,West,Consumer,Desktop,0
14306,7,11.77,49.3,1,0,0,2,0,47.1,South,Consumer,SmartTV,1
10322,12,40.61,13.3,3,1,1,1,1,6.5,East,Consumer,SmartTV,1
12483,15,16.69,91.9,0,0,0,4,0,88.3,North,Consumer,SmartTV,0
14172,3,13.47,33.1,3,0,0,0,0,28.1,North,SMB,SmartTV,1
17122,6,17.18,8.1,0,0,0,1,0,20.3,North,Consumer,Desktop,0
17549,27,18.48,82.3,0,0,0,0,0,79.7,East,Consumer,Mobile,0
18704,12,56.93,21.0,1,0,1,2,1,23.4,North,Consumer,Tablet,0
2510,11,13.12,13.2,3,0,0,2,0,58.1,East,SMB,SmartTV,0
7282,14,43.57,57.7,3,1,0,3,1,50.0,North,SMB,Desktop,0
9245,31,39.53,36.6,0,0,1,0,1,79.9,South,SMB,SmartTV,0
14050,14,17.86,75.0,0,1,0,2,0,72.6,North,Consumer,Mobile,0
16632,17,28.31,18.6,0,1,0,0,0,20.6,North,SMB,Desktop,1
4068,22,17.18,34.4,1,0,0,1,0,71.8,East,Consumer,Mobile,0
9649,1,44.01,16.6,0,0,0,4,1,33.6,North,Consumer,Mobile,0
17324,15,14.12,14.3,1,0,0,1,0,9.1,North,Consumer,Desktop,1
17876,12,39.33,15.9,1,0,0,2,1,16.3,North,Consumer,Mobile,0
11435,12,14.46,42.1,1,0,0,3,0,50.2,South,Enterprise,Desktop,0
3146,30,26.51,41.6,1,0,1,2,1,78.3,East,Consumer,Mobile,0
13541,25,8.07,13.8,2,0,0,1,0,37.4,North,Consumer,Tablet,0
13990,28,19.85,0.0,1,0,1,2,0,12.3,North,Consumer,Desktop,0
14564,16,8.31,53.9,1,0,0,1,0,41.2,West,Consumer,Mobile,0
11601,16,13.5,40.9,1,0,0,0,0,28.6,West,Consumer,Mobile,1
12287,24,19.73,115.9,0,0,0,1,0,68.8,East,SMB,Mobile,0
5132,19,61.51,30.7,2,0,0,0,1,58.1,North,SMB,Tablet,0
7927,5,40.23,43.1,2,1,0,2,1,58.7,North,Enterprise,Mobile,0
17736,35,15.71,8.1,0,0,0,2,0,84.6,West,Consumer,SmartTV,0
17951,24,14.55,53.4,1,0,1,1,0,68.0,West,Consumer,SmartTV,0
541,22,11.95,2.0,2,0,0,1,0,9.7,West,Consumer,Mobile,1
4236,17,6.51,88.2,2,0,0,0,0,46.3,North,Consumer,Desktop,0
5508,9,19.11,51.6,3,0,0,2,0,62.4,South,Enterprise,Tablet,1
17131,22,40.58,29.0,2,0,1,1,1,39.3,West,Consumer,SmartTV,0
11858,3,22.89,22.5,3,1,0,1,0,46.3,East,Consumer,Mobile,1
14463,5,11.57,,0,1,1,2,0,40.8,East,Consumer,Tablet,0
14680,39,35.06,12.8,1,0,0,1,1,39.0,East,Enterprise,Desktop,0
11561,17,20.98,10.4,2,0,0,2,0,,West,Consumer,Desktop,0
755,8,19.71,10.5,3,0,1,0,0,11.2,East,Consumer,Desktop,1
13358,17,44.24,13.1,0,0,1,2,1,85.3,North,Consumer,Tablet,0
16850,10,8.08,22.2,0,1,0,2,0,50.8,South,Consumer,Mobile,0
2543,8,48.35,46.6,0,0,0,2,1,59.1,South,Consumer,Desktop,0
6074,30,15.07,37.8,1,0,1,1,0,64.9,North,Consumer,Desktop,0
13992,4,28.9,13.3,0,0,0,0,0,16.1,North,Consumer,Mobile,0
12810,3,17.02,9.0,0,0,0,1,0,84.7,South,SMB,SmartTV,0
5219,8,25.94,49.1,1,0,0,0,0,44.5,South,Consumer,Mobile,0
12792,19,19.03,4.4,0,0,1,0,0,38.7,North,Consumer,Mobile,0
16056,12,17.33,17.4,1,0,0,3,0,78.5,West,Consumer,Mobile,0
238,32,6.91,38.8,0,0,0,3,0,66.4,West,Consumer,Tablet,0
4272,38,28.51,19.0,0,1,0,3,0,63.0,South,SMB,Mobile,0
5876,7,39.33,65.4,2,0,0,4,1,58.0,South,Consumer,Mobile,0
6658,12,52.16,60.6,1,0,0,1,1,78.1,West,SMB,Tablet,0
101,9,16.16,43.3,0,0,1,2,0,83.4,West,SMB,Mobile,0
13389,30,23.09,37.5,0,0,0,0,0,82.2,South,Consumer,Desktop,0
17035,22,10.16,30.2,0,0,0,1,0,42.0,South,Consumer,Desktop,0
15688,16,11.64,59.3,1,0,0,2,0,69.5,South,Consumer,Desktop,0
12303,2,25.75,50.1,0,0,0,1,0,51.6,West,Consumer,Mobile,0
5363,15,15.92,6.7,0,0,0,2,0,59.1,North,Consumer,Mobile,0
4767,21,15.61,10.3,3,0,1,0,0,21.5,East,Consumer,Mobile,0
7504,8,19.24,19.9,1,0,0,2,0,72.8,South,Consumer,SmartTV,0
15134,2,22.13,6.2,0,0,0,2,0,16.8,South,SMB,Desktop,0
8794,38,24.32,35.8,0,0,0,4,0,81.6,East,Consumer,SmartTV,0
15629,22,16.47,64.3,1,0,1,2,0,64.1,East,Consumer,SmartTV,0
1309,31,20.02,31.8,1,0,0,1,0,63.2,North,Consumer,Tablet,0
1583,14,49.99,12.8,0,0,0,2,1,46.3,South,Consumer,Tablet,0
18141,10,15.19,0.0,2,0,0,3,0,42.1,East,Consumer,Mobile,0
2432,12,16.32,22.0,1,0,0,2,0,54.7,East,Consumer,SmartTV,0
1045,16,23.36,40.3,1,0,0,0,0,,North,Consumer,SmartTV,0
17654,7,18.32,17.9,1,0,0,0,0,77.4,West,Consumer,SmartTV,0
9750,22,15.81,63.3,0,0,0,1,0,58.9,North,Consumer,Tablet,0
5010,17,22.79,38.8,0,0,1,2,0,68.2,South,SMB,Desktop,0
18304,34,14.58,5.2,1,0,0,2,0,62.2,South,Consumer,Mobile,0
1488,20,22.95,30.8,0,0,0,1,0,60.6,South,SMB,Desktop,0
7634,4,14.75,8.6,2,0,0,1,0,31.0,East,Consumer,Tablet,0
10932,29,22.01,19.2,1,0,0,2,0,35.4,West,Consumer,Desktop,0
16399,27,12.78,56.5,1,0,0,2,0,,East,SMB,Mobile,0
10308,10,17.31,100.1,2,0,0,1,0,70.6,North,Consumer,SmartTV,0
5796,20,35.87,23.5,1,0,0,4,1,28.0,East,Consumer,SmartTV,0
5492,7,24.78,18.0,1,0,0,4,0,63.2,East,Consumer,Desktop,0
16835,24,15.23,16.6,0,0,0,0,0,39.5,West,Consumer,Tablet,0
619,33,14.9,11.2,0,0,0,1,0,30.0,North,Enterprise,SmartTV,0
3800,43,17.25,189.4,1,0,0,1,0,83.8,North,SMB,Mobile,0
11798,9,22.66,25.7,1,0,0,4,0,46.1,South,Enterprise,Mobile,0
19382,14,5.0,10.9,2,0,1,2,0,16.9,West,Consumer,Desktop,0
11589,8,43.72,27.6,1,0,0,1,1,76.1,North,Consumer,Mobile,0
1601,8,9.63,30.3,2,0,0,3,0,19.3,West,Consumer,Mobile,0
16629,18,23.72,8.3,0,0,0,3,0,59.9,North,Consumer,SmartTV,0
1850,35,48.02,20.4,0,0,1,1,1,82.7,East,Consumer,Mobile,0
9808,2,36.46,39.6,0,0,0,5,1,72.9,North,Enterprise,Mobile,0
1753,25,26.0,77.5,0,0,0,3,0,83.7,West,Enterprise,SmartTV,0
14240,16,14.52,20.8,0,0,0,0,0,25.2,North,Consumer,Mobile,0
2041,28,15.56,5.2,2,0,0,2,0,30.3,South,Consumer,Mobile,0
2084,23,31.06,10.5,1,0,1,3,0,69.5,North,Enterprise,Mobile,0
7966,12,22.8,95.6,0,0,0,0,0,73.0,West,Consumer,Mobile,0
14714,14,14.76,26.1,2,0,0,0,0,42.7,North,Consumer,SmartTV,0
547,29,36.01,4.0,1,0,0,1,1,34.2,South,Consumer,Desktop,0
6200,26,20.41,18.7,3,0,0,2,0,29.7,West,Consumer,Desktop,0
17327,26,47.8,32.7,2,0,0,4,1,,West,Consumer,Mobile,0
15676,42,12.95,68.3,0,0,0,0,0,93.2,North,Consumer,Mobile,0
1357,24,45.1,26.4,1,1,0,4,1,46.4,East,Consumer,SmartTV,0
5148,15,51.19,28.5,1,0,0,0,1,32.5,South,Consumer,Desktop,0
17325,27,7.46,60.7,2,0,0,2,0,57.3,North,SMB,SmartTV,0
8868,11,18.4,25.8,3,0,1,2,0,47.9,South,Consumer,Mobile,0
10738,13,42.13,52.1,2,0,0,1,1,52.6,South,Consumer,Desktop,0
18297,10,20.94,13.1,1,0,1,2,0,77.2,North,Consumer,Desktop,0
12192,2,19.96,11.6,0,0,0,1,0,60.7,North,Consumer,Tablet,0
10695,44,26.04,62.6,1,0,0,0,0,65.8,East,SMB,Mobile,0
6015,6,15.88,70.0,1,0,0,2,0,50.4,North,Enterprise,Desktop,0
7170,26,7.52,45.6,1,0,0,6,0,51.9,North,Consumer,Desktop,0
176,11,15.6,37.0,0,0,0,0,0,74.4,North,Consumer,Tablet,0
19554,20,49.8,32.3,2,0,0,4,1,33.7,North,Consumer,SmartTV,0
2209,37,17.74,13.9,1,0,0,0,0,67.8,North,SMB,Mobile,0
18612,13,25.06,26.6,1,0,1,1,0,34.2,East,Consumer,Desktop,0
18711,22,22.7,98.5,1,0,0,3,0,82.6,South,Consumer,Desktop,0
3788,34,46.2,21.6,1,0,0,2,1,30.4,North,SMB,Tablet,0
10418,21,23.62,26.2,0,0,0,2,0,42.2,North,Consumer,Mobile,0
15543,35,58.61,44.9,0,0,0,1,1,50.0,North,Consumer,Desktop,0
14143,6,51.06,15.8,1,0,0,1,1,35.7,East,SMB,Desktop,0
9319,8,42.84,15.4,0,0,0,2,1,12.7,East,Enterprise,SmartTV,0
13638,4,12.82,5.7,2,1,1,3,0,,North,Consumer,Mobile,1
19546,38,18.8,98.6,1,0,0,3,0,90.9,West,Consumer,Mobile,0
17143,8,48.26,42.7,0,0,0,0,1,69.3,East,Consumer,Tablet,0
2442,7,8.64,33.6,1,0,0,2,0,54.7,North,Enterprise,SmartTV,0
14818,24,5.98,0.0,0,1,0,1,0,19.7,West,Consumer,Desktop,0
1323,16,17.83,12.4,2,0,0,2,0,29.8,North,SMB,Desktop,1
1604,7,42.19,11.8,1,0,0,2,1,29.0,West,Consumer,Mobile,1
9946,2,19.7,85.2,2,0,0,6,0,50.9,North,Consumer,SmartTV,0
8015,16,16.14,24.1,0,0,0,1,0,69.1,North,SMB,Tablet,0
10945,12,48.54,50.8,0,0,0,2,1,74.6,West,SMB,Desktop,0
4066,42,36.96,69.4,0,0,0,3,1,84.2,West,Consumer,SmartTV,0
1295,25,5.0,4.8,3,1,0,0,0,7.0,South,Consumer,Desktop,0
2001,18,19.0,11.4,1,1,0,0,0,79.6,West,Enterprise,Desktop,0
16893,13,27.76,8.5,0,0,0,0,0,68.4,South,SMB,Mobile,0
2064,14,22.58,37.9,2,0,0,1,0,28.7,North,SMB,Mobile,0
1508,16,40.72,38.3,1,1,0,0,1,55.6,South,Consumer,Desktop,0
14214,13,23.47,31.9,1,0,0,0,0,54.4,North,SMB,Desktop,0
1560,26,45.93,36.8,2,0,0,1,1,79.6,West,Consumer,Desktop,0
14583,10,21.45,63.6,1,0,1,0,0,55.2,South,SMB,Mobile,0
5578,31,14.25,13.2,1,0,0,2,0,19.9,East,SMB,Desktop,0
18225,33,52.12,32.9,0,0,0,3,1,52.8,South,Consumer,Desktop,0
14158,21,39.22,19.5,1,0,0,2,1,43.1,West,Consumer,Desktop,0
10689,14,10.59,3.2,1,0,0,0,0,3.7,South,Consumer,Mobile,1
13072,12,12.22,99.3,2,0,1,3,0,64.7,North,Consumer,Mobile,0
12443,8,17.52,31.3,0,0,0,3,0,58.1,South,Consumer,Mobile,0
17787,7,12.41,21.2,0,0,0,1,0,21.5,South,Consumer,SmartTV,0
5612,30,16.56,71.1,1,1,1,2,0,74.8,East,SMB,Desktop,0
18211,8,18.27,24.6,2,0,0,3,0,26.1,North,Consumer,Mobile,1
5336,19,56.93,13.8,2,0,0,2,1,53.4,East,SMB,SmartTV,1
9547,23,22.07,13.0,0,0,0,1,0,48.2,East,SMB,Desktop,0
19652,43,13.97,124.2,0,0,1,4,0,85.6,South,SMB,Mobile,0
4142,19,12.25,30.2,1,0,0,0,0,39.7,East,SMB,Tablet,0
7939,23,15.24,17.0,0,0,0,2,0,35.4,North,Consumer,Mobile,0
3550,13,25.77,25.5,0,0,0,1,0,27.4,West,SMB,Mobile,0
6017,4,13.06,16.4,0,0,0,3,0,40.5,North,Consumer,Mobile,0
6907,15,39.77,24.8,0,0,0,1,1,59.1,East,Consumer,SmartTV,0
14060,34,14.5,20.0,0,1,0,3,0,67.9,North,Consumer,Mobile,0
12225,16,18.12,24.5,2,0,0,1,0,20.4,North,SMB,Mobile,0
6721,11,16.51,21.1,0,0,0,1,0,86.7,South,Enterprise,Tablet,0
1236,18,24.89,24.3,2,0,1,2,0,19.9,North,Consumer,Desktop,0
16820,26,14.66,28.2,0,0,0,1,0,73.7,East,Consumer,Mobile,0
15012,5,50.59,,0,0,0,3,1,35.2,South,Consumer,Mobile,0
10644,54,27.4,41.5,0,0,0,1,0,41.8,West,Consumer,SmartTV,0
18928,61,36.43,14.7,3,0,0,1,1,29.6,East,Consumer,Mobile,1
2252,35,14.57,11.1,0,0,0,1,0,50.6,East,SMB,SmartTV,0
9218,2,25.53,58.3,0,0,0,2,0,43.1,West,SMB,Mobile,0
3671,15,17.54,16.4,0,1,0,1,0,70.9,South,Consumer,Mobile,0
19653,10,22.39,66.9,0,0,0,3,0,93.8,East,Consumer,SmartTV,0
15510,24,45.87,11.1,0,0,0,0,1,29.1,South,Consumer,Desktop,0
12440,20,47.3,,0,0,0,1,1,83.2,South,Consumer,SmartTV,0
19824,52,11.2,24.1,1,0,0,0,0,16.8,West,Consumer,Mobile,0
8506,27,31.8,10.3,1,0,0,1,0,19.5,North,Consumer,Desktop,1
17061,50,37.2,47.9,1,0,0,1,1,39.8,West,SMB,SmartTV,0
14038,13,40.97,26.8,0,0,0,1,1,46.0,South,Consumer,Mobile,0
9910,18,15.79,0.0,2,0,1,1,0,3.8,West,SMB,Desktop,0
18263,16,13.23,4.7,1,0,0,1,0,50.2,East,Consumer,Desktop,0
948,11,45.59,8.7,2,1,0,4,1,19.3,West,SMB,SmartTV,1
11690,21,42.29,51.6,1,0,1,2,1,35.8,East,Consumer,SmartTV,0
6986,16,22.26,58.0,1,0,0,2,0,44.0,East,Enterprise,Mobile,0
13390,3,8.0,16.0,3,0,1,1,0,45.7,West,Consumer,Tablet,1
2971,1,38.15,69.9,0,0,0,2,1,75.2,South,SMB,Mobile,0
13488,8,15.72,14.7,1,0,0,2,0,52.4,North,Consumer,Mobile,0
14133,17,12.68,86.3,0,0,1,1,0,59.4,West,Enterprise,Mobile,0
3886,4,12.58,75.3,1,1,0,2,0,71.0,North,Consumer,Desktop,0
19632,27,23.04,22.1,1,0,0,2,0,25.7,West,Consumer,Desktop,0
18166,27,16.48,5.3,1,0,0,3,0,57.2,North,SMB,Desktop,0
13003,28,27.51,,2,0,1,3,0,35.3,West,SMB,Desktop,0
11911,30,22.44,43.2,0,0,0,1,0,76.7,West,SMB,Mobile,0
6698,11,15.72,6.6,0,0,1,1,0,39.9,North,SMB,Desktop,0
14765,28,24.66,11.9,2,1,0,2,0,51.6,North,Consumer,Mobile,0
13048,42,43.84,11.5,2,0,0,0,1,54.5,East,Consumer,SmartTV,0
17385,16,21.66,21.8,3,0,0,1,0,45.2,North,SMB,Desktop,0
11080,16,45.49,28.6,0,0,0,0,1,62.8,East,SMB,Mobile,0
17942,8,50.17,21.7,1,0,0,3,1,81.9,North,SMB,Desktop,0
7132,36,32.07,67.7,1,1,0,2,0,87.1,East,Consumer,Mobile,0
6059,29,22.8,137.2,0,0,0,1,0,92.2,West,Consumer,Tablet,0
1841,46,17.82,17.6,1,0,0,2,0,56.8,North,Consumer,SmartTV,0
12211,5,17.25,14.7,1,0,1,0,0,19.5,West,Consumer,Tablet,0
1565,39,49.01,46.2,1,0,0,5,1,60.5,West,Enterprise,SmartTV,0
3674,4,11.1,14.9,1,0,0,0,0,67.2,South,Consumer,Tablet,1
19467,41,37.24,28.1,0,0,0,0,1,44.6,North,Consumer,Desktop,0
4312,4,14.17,35.1,3,0,0,1,0,66.0,West,Consumer,Tablet,1
4699,19,22.91,12.8,1,0,1,2,0,61.5,East,Consumer,Mobile,0
10751,20,20.78,7.2,2,0,0,0,0,50.4,South,Consumer,Mobile,0
3321,29,23.25,27.3,0,0,1,2,0,56.3,North,SMB,Desktop,0
5193,26,16.4,4.7,2,0,0,1,0,31.4,North,SMB,Mobile,1
10465,16,18.89,37.1,0,0,1,1,0,54.7,North,Consumer,Desktop,0
4469,17,14.88,16.9,0,0,0,2,0,43.4,West,Enterprise,Desktop,0
4774,26,15.22,37.4,1,0,0,2,0,44.7,South,Consumer,Mobile,0
6576,7,13.74,7.4,1,0,0,4,0,49.3,East,SMB,SmartTV,0
16467,30,52.41,26.0,0,0,0,2,1,57.6,East,Consumer,Desktop,0
4710,56,22.72,70.4,0,0,1,3,0,88.3,South,Consumer,Mobile,0
848,27,19.64,26.6,0,0,0,0,0,65.1,East,Enterprise,Desktop,0
13261,13,23.2,19.0,3,0,0,0,0,32.6,South,SMB,SmartTV,0
839,17,29.12,17.9,0,0,0,1,0,29.5,South,SMB,SmartTV,1
8741,10,38.31,36.7,1,0,0,2,1,57.5,North,Enterprise,Desktop,0
11126,11,29.71,28.0,1,0,1,4,0,36.3,South,Consumer,Desktop,0
7533,23,45.51,28.3,1,0,0,2,1,62.4,South,Consumer,SmartTV,0
16752,16,24.35,41.9,0,0,0,1,0,67.7,South,SMB,Desktop,0
7760,4,16.0,7.6,1,0,0,1,0,31.0,East,Consumer,SmartTV,0
4598,30,39.3,25.9,0,0,0,5,1,43.8,North,Consumer,SmartTV,0
9610,40,19.85,28.1,1,0,0,0,0,54.9,South,SMB,Mobile,0
5786,10,13.42,44.3,0,0,1,2,0,35.2,East,SMB,Desktop,0
19943,8,30.88,17.1,0,0,1,0,1,42.5,North,Consumer,Mobile,0
18269,13,10.54,76.4,1,0,0,1,0,55.3,North,Consumer,Desktop,0
19393,20,16.42,1.8,2,1,0,3,0,14.9,South,Enterprise,Mobile,0
605,38,16.18,11.5,1,0,0,2,0,28.0,West,SMB,Desktop,0
14144,10,8.82,0.0,0,0,0,1,0,63.9,West,Consumer,Desktop,0
10271,26,48.48,31.0,1,0,0,1,1,62.0,East,SMB,Mobile,0
17544,42,30.79,40.4,1,0,0,3,1,70.1,South,Consumer,SmartTV,0
7226,30,17.07,30.7,0,1,1,0,0,30.4,North,Consumer,Mobile,1
2312,15,12.35,18.8,0,0,0,0,0,57.9,North,Consumer,Tablet,0
14648,25,17.02,22.4,3,0,0,0,0,34.0,West,Consumer,Mobile,0
13633,10,25.03,10.2,0,0,0,3,0,58.9,West,Consumer,Desktop,0
1983,1,18.15,18.1,1,0,1,1,0,28.0,West,Consumer,Tablet,0
8392,7,13.38,27.7,1,0,0,1,0,54.1,South,SMB,Mobile,0
8678,16,42.18,52.7,1,0,0,0,1,46.4,East,Consumer,Mobile,0
11463,32,38.2,15.6,0,0,0,2,1,80.9,East,Consumer,Desktop,0
5729,18,9.02,10.5,0,0,0,0,0,28.1,West,Consumer,SmartTV,1
2824,27,36.91,34.9,0,0,1,3,1,64.9,West,Consumer,Tablet,0
4552,55,18.02,10.3,1,0,0,0,0,47.9,East,Consumer,Mobile,0
5337,7,23.05,4.9,3,0,0,1,0,12.6,East,Consumer,Mobile,0
11438,3,11.99,45.1,4,0,0,0,0,48.0,North,Consumer,Mobile,0
4454,19,18.13,51.7,0,0,0,1,0,58.9,East,Consumer,Mobile,0
8187,20,21.12,30.5,0,0,0,4,0,71.7,South,Consumer,Desktop,0
12094,14,24.64,3.7,3,0,0,4,0,13.2,South,Consumer,Mobile,1
11354,16,27.51,93.5,1,0,0,0,0,51.5,North,Consumer,SmartTV,0
3750,14,16.96,28.8,0,0,0,1,0,51.9,North,Consumer,Desktop,0
16005,34,19.09,42.1,1,0,0,3,0,49.2,North,Consumer,Mobile,0
13587,17,27.9,70.9,2,0,1,3,0,81.4,South,SMB,SmartTV,0
8002,6,15.19,35.2,0,0,1,2,0,51.3,West,SMB,SmartTV,0
18110,17,24.76,46.4,0,0,0,1,0,75.7,West,Consumer,Mobile,0
10987,16,17.33,34.3,0,0,1,2,0,70.3,North,SMB,Desktop,0
11575,38,36.67,9.3,2,0,0,0,1,42.4,West,Consumer,Mobile,0
16651,20,16.92,65.2,0,0,0,3,0,82.2,South,SMB,Mobile,0
9080,10,5.0,28.1,2,0,0,1,0,47.3,South,SMB,SmartTV,1
525,54,40.99,61.6,0,1,0,1,1,65.5,North,Consumer,Desktop,0
16798,29,14.92,9.9,1,0,0,0,0,18.9,South,Consumer,Tablet,0
9140,48,38.04,15.9,1,0,1,4,1,19.7,North,Consumer,Desktop,0
8451,20,14.06,24.3,0,0,0,1,0,76.2,West,Consumer,Mobile,0
17875,7,17.18,15.1,1,0,1,3,0,15.5,North,SMB,Tablet,1
18395,4,30.08,2.3,0,0,0,0,0,26.0,South,Consumer,Mobile,0
15109,29,9.66,11.8,2,0,1,1,0,35.4,South,Consumer,SmartTV,1
123,10,20.82,13.3,1,0,0,5,0,59.7,North,SMB,Tablet,0
4367,52,22.22,23.1,3,0,1,0,0,19.8,South,SMB,Mobile,0
12482,42,10.86,23.4,0,0,0,1,0,39.7,East,SMB,SmartTV,0
13208,41,11.9,53.9,0,0,1,2,0,52.5,West,Consumer,Mobile,0
2303,23,12.36,48.9,1,0,0,2,0,80.5,South,Consumer,Mobile,0
7398,16,13.72,97.1,0,0,0,2,0,77.0,South,Consumer,Desktop,0
11610,17,20.44,14.8,0,0,0,0,0,40.4,North,SMB,Desktop,0
17386,13,28.27,26.0,1,0,0,2,0,25.3,North,Consumer,Mobile,0
5821,13,16.08,34.2,2,1,0,1,0,53.8,East,SMB,SmartTV,0
9198,15,17.37,39.3,0,0,1,2,0,57.5,North,SMB,Mobile,0
11653,33,20.83,59.5,0,0,0,2,0,74.0,East,SMB,Desktop,0
12387,2,15.51,6.0,0,0,0,0,0,62.0,North,Consumer,Desktop,0
17352,13,17.51,43.6,1,0,0,0,0,62.8,East,SMB,SmartTV,0
8881,16,12.13,3.4,0,0,0,4,0,39.9,East,Consumer,Mobile,0
3056,28,44.12,68.6,0,0,0,1,1,67.5,South,Consumer,Desktop,0
3567,23,30.4,9.9,0,0,1,3,1,47.9,West,Consumer,Mobile,0
49,22,16.76,39.8,0,0,0,1,0,58.3,East,Consumer,Mobile,0
10325,5,23.17,34.7,1,0,1,2,0,65.8,North,Consumer,Mobile,0
502,4,6.09,1.9,0,0,0,0,0,16.2,West,Consumer,Mobile,0
3186,15,50.87,16.4,1,0,0,0,1,60.9,North,Consumer,Mobile,0
13723,10,18.76,24.2,1,0,0,0,0,53.8,East,Consumer,Tablet,0
230,27,16.76,,2,0,0,3,0,94.3,North,SMB,Mobile,0
14826,16,21.75,52.1,1,1,0,1,0,42.4,East,Consumer,SmartTV,1
12194,12,55.68,49.1,3,0,0,2,1,61.8,South,Consumer,Mobile,1
2825,19,18.98,36.0,1,0,0,3,0,94.0,West,Consumer,Mobile,0
8773,1,47.55,40.4,0,0,1,1,1,69.7,East,Consumer,Tablet,0
15059,28,14.97,89.1,0,0,0,0,0,66.3,West,SMB,Desktop,0
3008,5,14.46,32.4,2,0,0,2,0,22.2,North,Consumer,Mobile,0
14029,14,47.78,27.5,0,0,0,0,1,84.3,East,Consumer,Tablet,0
4306,13,57.47,17.0,1,0,1,2,1,77.4,North,Enterprise,Mobile,0
19571,4,40.14,41.0,0,0,0,1,1,26.6,West,SMB,Desktop,0
1075,10,22.74,36.9,0,0,0,1,0,44.5,West,Consumer,Mobile,0
10943,4,22.14,5.9,1,0,1,4,0,11.9,South,Consumer,Mobile,0
14727,21,17.88,7.0,2,0,0,0,0,50.3,East,Consumer,Mobile,0
16317,18,55.13,29.4,0,0,0,1,1,27.9,East,Consumer,SmartTV,0
7654,7,27.08,21.9,1,0,0,0,0,45.4,North,SMB,Desktop,0
7211,5,20.62,18.5,1,1,0,0,0,20.5,South,Consumer,Mobile,0
2945,25,14.88,13.8,2,1,1,3,0,28.1,South,SMB,Desktop,1
14255,18,35.71,63.0,0,1,0,2,1,69.8,West,Consumer,Mobile,0
10911,2,15.97,68.5,2,1,1,2,0,50.6,East,Consumer,Desktop,1
15192,22,22.47,7.9,1,0,1,2,0,42.0,South,SMB,Desktop,0
17332,23,21.96,21.8,1,0,0,0,0,29.6,South,Consumer,Mobile,0
8639,5,17.99,76.1,0,0,0,1,0,34.1,East,Consumer,Mobile,0
